source,target
infovis09--5290726,infovis00--885098
infovis09--5290726,infovis07--4376131
infovis09--5290726,infovis08--4658133
infovis09--5290692,infovis06--4015425
infovis09--5290692,infovis05--1532134
infovis09--5290702,infovis07--4376146
infovis09--5290702,infovis03--1249006
infovis09--5290702,infovis08--4658146
infovis09--5290702,infovis08--4658149
infovis09--5290702,infovis07--4376144
infovis09--5290713,infovis98--729560
infovis09--5290713,infovis07--4376145
infovis09--5290713,infovis04--1382904
infovis09--5290713,infovis05--1532143
infovis09--5290704,infovis98--729559
infovis09--5290704,infovis06--4015421
infovis09--5290704,infovis08--4658134
infovis09--5290704,infovis04--1382895
infovis09--5290704,infovis04--1382892
infovis09--5290704,infovis05--1532142
infovis09--5290704,infovis04--1382891
infovis09--5290704,infovis04--1382893
infovis09--5290704,infovis03--1249015
infovis09--5290707,infovis08--4658123
infovis09--5290707,infovis04--1382905
infovis09--5290707,infovis00--885086
infovis09--5290711,infovis00--885098
infovis09--5290711,infovis05--1532122
infovis09--5290712,infovis03--1249027
infovis09--5290712,infovis06--4015432
infovis09--5290712,infovis95--528686
infovis09--5290700,infovis08--4658147
infovis09--5290697,infovis05--1532124
infovis09--5290697,infovis96--559216
infovis09--5290710,infovis08--4658140
infovis09--5290710,infovis06--4015422
infovis09--5290710,infovis06--4015425
infovis09--5290710,infovis05--1532150
infovis09--5290694,infovis06--4015427
infovis09--5290694,infovis07--4376143
infovis09--5290694,infovis07--4376136
infovis09--5290694,infovis04--1382887
infovis09--5290694,infovis06--4015426
infovis09--5290694,infovis05--1532144
infovis09--5290694,infovis99--801851
infovis09--5290725,infovis08--4658134
infovis09--5290717,infovis05--1532125
infovis09--5290717,infovis04--1382896
infovis09--5290717,infovis07--4376134
infovis09--5290717,infovis05--1532122
infovis09--5290717,infovis08--4658133
infovis09--5290714,infovis07--4376145
infovis09--5290714,infovis08--4658146
infovis09--5290714,infovis08--4658144
infovis09--5290690,infovis06--4015425
infovis09--5290698,infovis06--4015418
infovis09--5290719,infovis07--4376147
infovis09--5290719,infovis00--885092
infovis09--5290719,infovis06--4015422
infovis09--5290719,infovis04--1382905
infovis09--5290719,infovis02--1173156
infovis09--5290719,infovis06--4015439
infovis09--5290719,infovis04--1382904
infovis09--5290701,infovis08--4658140
infovis09--5290701,infovis06--4015425
infovis09--5290701,infovis95--528685
infovis09--5290701,infovis06--4015418
infovis09--5290701,infovis08--4658147
infovis09--5290701,infovis01--963281
infovis09--5290715,infovis08--4658131
infovis09--5290715,infovis98--729560
infovis09--5290715,infovis06--4015439
infovis09--5290715,infovis07--4376131
infovis09--5290715,infovis08--4658133
infovis09--5290708,infovis05--1532139
infovis09--5290708,infovis00--885098
infovis09--5290708,infovis97--636793
infovis09--5290708,infovis01--963288
infovis09--5290708,infovis08--4658127
infovis09--5290708,infovis06--4015432
infovis09--5290718,infovis97--636792
infovis09--5290718,infovis98--729560
infovis09--5290718,infovis02--1173156
infovis09--5290718,infovis07--4376155
infovis09--5290718,infovis04--1382904
infovis09--5290691,infovis04--1382907
infovis09--5290691,infovis06--4015421
infovis09--5290691,infovis07--4376143
infovis09--5290696,infovis03--1249024
infovis09--5290696,infovis08--4658123
infovis09--5290696,infovis01--963287
infovis09--5290696,infovis07--4376133
infovis09--5290696,infovis07--4376131
infovis09--5290696,infovis96--559216
infovis09--5290709,infovis04--1382900
infovis09--5290709,infovis01--963274
infovis09--5290709,infovis02--1173146
infovis09--5290709,infovis01--963291
infovis09--5290709,infovis07--4376149
infovis09--5290709,infovis04--1382891
infovis09--5290709,infovis95--528686
infovis09--5290721,infovis05--1532138
infovis09--5290721,infovis04--1382889
infovis09--5290721,infovis02--1173155
infovis09--5290716,infovis04--1382905
infovis09--5290716,infovis03--1249009
infovis09--5290716,infovis01--963279
infovis09--5290716,infovis08--4658138
infovis09--5290724,infovis08--4658140
infovis09--5290724,infovis08--4658142
infovis09--5290724,infovis08--4658127
infovis09--5290724,infovis00--885091
infovis09--5290724,infovis04--1382909
infovis09--5290724,infovis08--4658133
infovis10--179,infovis08--4658129
infovis10--179,infovis07--4376146
infovis10--179,infovis07--4376131
infovis10--194,infovis09--5290722
infovis10--194,infovis05--1532122
infovis10--194,infovis07--4376132
infovis10--129,infovis08--4658136
infovis10--129,infovis08--4658131
infovis10--129,infovis05--1532133
infovis10--129,infovis03--1249028
infovis10--129,infovis07--4376134
infovis10--162,infovis08--4658136
infovis10--162,infovis07--4376143
infovis10--162,infovis07--4376151
infovis10--162,infovis08--4658146
infovis10--162,infovis05--1532144
infovis10--162,infovis99--801851
infovis10--177,infovis09--5290700
infovis10--177,infovis01--963289
infovis10--177,infovis08--4658124
infovis10--177,infovis08--4658127
infovis10--177,infovis09--5290708
infovis10--177,infovis08--4658147
infovis10--177,infovis09--5290711
infovis10--177,infovis07--4376144
infovis10--177,infovis08--4658138
infovis10--164,infovis05--1532136
infovis10--164,infovis00--885092
infovis10--164,infovis98--729560
infovis10--164,infovis07--4376143
infovis10--164,infovis06--4015420
infovis10--164,infovis08--4658129
infovis10--164,infovis01--963289
infovis10--164,infovis08--4658124
infovis10--164,infovis07--4376133
infovis10--164,infovis07--4376134
infovis10--164,infovis07--4376131
infovis10--164,infovis07--4376144
infovis10--205,infovis03--1249011
infovis10--205,infovis06--4015436
infovis10--205,infovis04--1382901
infovis10--205,infovis07--4376140
infovis10--205,infovis08--4658123
infovis10--205,infovis05--1532141
infovis10--205,infovis09--5290697
infovis10--205,infovis05--1532142
infovis10--205,infovis09--5290705
infovis10--184,infovis05--1532136
infovis10--184,infovis98--729559
infovis10--184,infovis06--4015422
infovis10--184,infovis97--636793
infovis10--184,infovis05--1532142
infovis10--154,infovis09--5290725
infovis10--154,infovis06--4015423
infovis10--154,infovis08--4658140
infovis10--154,infovis00--885098
infovis10--154,infovis05--1532126
infovis10--154,infovis06--4015425
infovis10--154,infovis06--4015419
infovis10--154,infovis06--4015432
infovis10--154,infovis09--5290723
infovis10--154,infovis09--5290699
infovis10--154,infovis09--5290726
infovis10--154,infovis09--5290722
infovis10--154,infovis08--4658133
infovis10--154,infovis95--528686
infovis10--144,infovis09--5290720
infovis10--144,infovis04--1382905
infovis10--144,infovis06--4015439
infovis10--144,infovis07--4376146
infovis10--144,infovis09--5290718
infovis10--144,infovis09--5290719
infovis10--144,infovis09--5290702
infovis10--144,infovis07--4376131
infovis10--144,infovis04--1382904
infovis10--159,infovis02--1173156
infovis10--159,infovis05--1532124
infovis10--138,infovis07--4376153
infovis10--138,infovis06--4015425
infovis10--138,infovis05--1532139
infovis10--138,infovis09--5290692
infovis10--138,infovis07--4376152
infovis10--186,infovis01--963290
infovis10--186,infovis04--1382885
infovis10--186,infovis07--4376151
infovis10--186,infovis01--963283
infovis10--186,infovis00--885091
infovis10--186,infovis99--801860
infovis10--186,infovis05--1532145
infovis10--186,infovis08--4658138
infovis10--176,infovis08--4658123
infovis10--176,infovis09--5290705
infovis10--176,infovis01--963286
infovis10--176,infovis04--1382892
infovis10--161,infovis07--4376131
infovis10--206,infovis08--4658136
infovis10--206,infovis07--4376134
infovis10--206,infovis99--801851
infovis10--206,infovis02--1173155
infovis10--206,infovis01--963273
infovis10--210,infovis06--4015416
infovis10--210,infovis09--5290706
infovis10--210,infovis06--4015435
infovis10--210,infovis08--4658142
infovis10--210,infovis08--4658123
infovis10--210,infovis08--4658148
infovis10--210,infovis05--1532126
infovis10--210,infovis08--4658145
infovis10--210,infovis07--4376154
infovis10--210,infovis10--210
infovis10--210,infovis06--4015424
infovis10--175,infovis07--4376134
infovis10--175,infovis03--1249031
infovis10--175,infovis09--5290722
infovis10--175,infovis07--4376144
infovis10--137,infovis06--4015439
infovis10--137,infovis07--4376151
infovis10--137,infovis09--5290692
infovis10--137,infovis07--4376132
infovis10--191,infovis07--4376139
infovis10--191,infovis07--4376146
infovis10--191,infovis00--885095
infovis10--191,infovis09--5290702
infovis10--191,infovis07--4376132
infovis10--191,infovis08--4658149
infovis10--209,infovis04--1382885
infovis10--209,infovis01--963291
infovis10--217,infovis07--4376155
infovis10--216,infovis04--1382894
infovis10--216,infovis02--1173157
infovis10--216,infovis97--636793
infovis10--216,infovis04--1382895
infovis10--180,infovis04--1382888
infovis10--180,infovis08--4658149
infovis10--183,infovis09--5290722
infovis10--183,infovis02--1173151
infovis10--197,infovis04--1382894
infovis10--197,infovis05--1532139
infovis10--197,infovis00--885098
infovis10--197,infovis05--1532138
infovis10--197,infovis05--1532122
infovis10--185,infovis08--4658145
infovis10--185,infovis05--1532124
infovis10--185,infovis08--4658143
infovis10--185,infovis97--636718
infovis10--185,infovis02--1173152
infovis10--185,infovis02--1173148
infovis10--185,infovis03--1249004
infovis10--174,infovis08--4658146
infovis10--222,infovis09--5290720
infovis10--222,infovis08--4658131
infovis10--222,infovis04--1382905
infovis10--222,infovis09--5290715
infovis10--222,infovis07--4376131
infovis10--222,infovis04--1382904
infovis10--163,infovis09--5290720
infovis10--163,infovis09--5290692
infovis10--149,infovis09--5290701
infovis10--149,infovis09--5290698
infovis10--149,infovis08--4658133
infovis10--126,infovis04--1382905
infovis10--126,infovis09--5290695
infovis11--185,infovis08--4658136
infovis11--185,infovis04--1382905
infovis11--185,infovis00--885098
infovis11--185,infovis06--4015439
infovis11--185,infovis10--144
infovis11--185,infovis07--4376146
infovis11--185,infovis00--885091
infovis11--185,infovis05--1532122
infovis11--185,infovis04--1382904
infovis11--183,infovis07--4376140
infovis11--183,infovis09--5290706
infovis11--183,infovis06--4015425
infovis11--183,infovis01--963286
infovis11--183,infovis10--138
infovis11--183,infovis06--4015424
infovis11--183,infovis10--174
infovis11--259,infovis07--4376146
infovis11--259,infovis05--1532133
infovis11--259,infovis10--162
infovis11--259,infovis03--1249028
infovis11--259,infovis10--193
infovis11--229,infovis98--729559
infovis11--229,infovis97--636794
infovis11--229,infovis00--885092
infovis11--229,infovis06--4015421
infovis11--229,infovis10--184
infovis11--229,infovis06--4015422
infovis11--229,infovis07--4376143
infovis11--229,infovis09--5290704
infovis11--229,infovis03--1249006
infovis11--229,infovis04--1382895
infovis11--229,infovis10--179
infovis11--229,infovis04--1382903
infovis11--229,infovis05--1532145
infovis11--229,infovis05--1532142
infovis11--229,infovis03--1249015
infovis11--229,infovis07--4376144
infovis11--239,infovis08--4658136
infovis11--239,infovis10--129
infovis11--239,infovis06--4015435
infovis11--239,infovis00--885098
infovis11--239,infovis05--1532152
infovis11--239,infovis09--5290722
infovis11--239,infovis05--1532122
infovis11--253,infovis01--963290
infovis11--253,infovis04--1382885
infovis11--220,infovis09--5290725
infovis11--220,infovis07--4376155
infovis11--220,infovis02--1173159
infovis11--220,infovis02--1173161
infovis11--233,infovis06--4015416
infovis11--233,infovis08--4658140
infovis11--233,infovis07--4376143
infovis11--233,infovis06--4015425
infovis11--233,infovis09--5290707
infovis11--233,infovis05--1532150
infovis11--233,infovis03--1249030
infovis11--255,infovis10--177
infovis11--255,infovis09--5290695
infovis11--255,infovis10--179
infovis11--255,infovis07--4376131
infovis11--190,infovis08--4658140
infovis11--190,infovis07--4376143
infovis11--190,infovis07--4376154
infovis11--190,infovis06--4015425
infovis11--190,infovis03--1249008
infovis11--201,infovis05--1532136
infovis11--201,infovis07--4376140
infovis11--201,infovis06--4015422
infovis11--201,infovis08--4658123
infovis11--201,infovis02--1173157
infovis11--201,infovis10--205
infovis11--201,infovis05--1532142
infovis11--226,infovis04--1382894
infovis11--226,infovis10--176
infovis11--226,infovis06--4015425
infovis11--226,infovis09--5290717
infovis11--226,infovis99--801866
infovis11--257,infovis04--1382892
infovis11--257,infovis00--885086
infovis11--257,infovis04--1382891
infovis11--175,infovis07--4376146
infovis11--175,infovis08--4658124
infovis11--175,infovis10--177
infovis11--175,infovis09--5290695
infovis11--175,infovis08--4658146
infovis11--175,infovis01--963279
infovis11--195,infovis05--1532148
infovis11--195,infovis99--801851
infovis11--195,infovis10--162
infovis11--195,infovis10--193
infovis11--195,infovis07--4376151
infovis11--195,infovis01--963273
infovis11--223,infovis08--4658140
infovis11--223,infovis11--233
infovis11--223,infovis04--1382906
infovis11--223,infovis06--4015425
infovis11--223,infovis09--5290707
infovis11--223,infovis05--1532150
infovis11--223,infovis03--1249008
infovis11--169,infovis06--4015420
infovis11--169,infovis07--4376154
infovis11--169,infovis09--5290690
infovis11--169,infovis06--4015419
infovis11--174,infovis09--5290702
infovis11--174,infovis10--161
infovis11--174,infovis08--4658149
infovis11--181,infovis06--4015439
infovis11--181,infovis07--4376138
infovis11--192,infovis05--1532136
infovis11--192,infovis07--4376149
infovis11--193,infovis10--209
infovis11--193,infovis04--1382885
infovis11--227,infovis05--1532142
infovis11--227,infovis07--4376133
infovis11--227,infovis09--5290702
infovis11--227,infovis02--1173141
infovis11--227,infovis06--4015431
infovis11--227,infovis10--186
infovis11--227,infovis10--209
infovis11--227,infovis00--885091
infovis11--227,infovis05--1532145
infovis11--227,infovis05--1532128
infovis11--166,infovis04--1382894
infovis11--166,infovis10--184
infovis11--166,infovis07--4376143
infovis11--166,infovis06--4015422
infovis11--166,infovis02--1173157
infovis11--166,infovis05--1532138
infovis11--166,infovis96--559216
infovis11--186,infovis09--5290706
infovis11--186,infovis08--4658148
infovis11--186,infovis05--1532126
infovis11--186,infovis05--1532139
infovis11--186,infovis10--210
infovis11--196,infovis07--4376134
infovis11--196,infovis03--1249031
infovis11--197,infovis06--4015427
infovis11--197,infovis10--191
infovis11--197,infovis10--186
infovis11--197,infovis04--1382904
infovis11--197,infovis96--559216
infovis11--197,infovis08--4658149
infovis11--197,infovis07--4376144
infovis11--205,infovis98--729558
infovis11--205,infovis96--559214
infovis11--205,infovis97--636786
infovis11--251,infovis04--1382902
infovis11--251,infovis06--4015435
infovis11--251,infovis07--4376143
infovis11--251,infovis10--164
infovis11--251,infovis10--144
infovis11--251,infovis10--179
infovis11--251,infovis08--4658147
infovis11--160,infovis09--5290720
infovis11--160,infovis98--729558
infovis11--160,infovis07--4376131
infovis11--163,infovis10--184
infovis11--163,infovis05--1532138
infovis11--167,infovis06--4015420
infovis11--176,infovis08--4658123
infovis11--176,infovis10--194
infovis11--176,infovis10--130
infovis11--176,infovis07--4376138
infovis11--209,infovis09--5290720
infovis11--209,infovis10--191
infovis11--213,infovis04--1382908
infovis11--213,infovis07--4376154
infovis11--213,infovis03--1249006
infovis11--213,infovis09--5290697
infovis11--213,infovis00--885087
infovis11--213,infovis05--1532151
infovis11--213,infovis06--4015424
infovis11--213,infovis07--4376152
infovis11--213,infovis08--4658125
infovis11--213,infovis02--1173153
infovis11--250,infovis06--4015416
infovis11--250,infovis07--4376140
infovis11--250,infovis07--4376154
infovis11--250,infovis06--4015425
infovis11--250,infovis10--138
infovis11--250,infovis03--1249006
infovis11--250,infovis09--5290692
infovis11--250,infovis10--216
infovis11--250,infovis06--4015424
infovis11--250,infovis05--1532129
infovis11--187,infovis10--159
infovis11--187,infovis04--1382886
infovis11--187,infovis07--4376154
infovis11--212,infovis09--5290725
infovis11--212,infovis08--4658134
infovis11--212,infovis02--1173148
infovis11--212,infovis99--801855
infovis11--232,infovis02--1173156
infovis11--232,infovis07--4376150
infovis11--232,infovis09--5290692
infovis11--232,infovis09--5290702
infovis11--237,infovis08--4658123
infovis11--237,infovis04--1382895
infovis11--237,infovis05--1532142
infovis11--234,infovis99--801869
infovis11--247,infovis06--4015425
infovis11--247,infovis07--4376140
infovis11--247,infovis06--4015424
infovis11--247,infovis03--1249030
infovis11--247,infovis06--4015416
infovis11--247,infovis06--4015418
infovis11--247,infovis09--5290692
infovis11--247,infovis00--885091
infovis11--247,infovis02--1173151
infovis11--247,infovis08--4658140
infovis12--213,infovis05--1532136
infovis12--213,infovis08--4658137
infovis12--213,infovis10--206
infovis12--213,infovis11--192
infovis12--213,infovis03--1249023
infovis12--213,infovis11--209
infovis12--213,infovis10--137
infovis12--213,infovis09--5290692
infovis12--213,infovis09--5290695
infovis12--213,infovis99--801869
infovis12--213,infovis96--559226
infovis12--213,infovis09--5290690
infovis12--213,infovis12--255
infovis12--213,infovis11--174
infovis12--275,infovis09--5290720
infovis12--275,infovis10--164
infovis12--275,infovis07--4376145
infovis12--275,infovis11--251
infovis12--286,infovis09--5290721
infovis12--196,infovis06--4015420
infovis12--196,infovis11--167
infovis12--199,infovis09--5290706
infovis12--199,infovis10--210
infovis12--225,infovis09--5290701
infovis12--225,infovis05--1532150
infovis12--225,infovis06--4015418
infovis12--225,infovis05--1532152
infovis12--225,infovis09--5290698
infovis12--229,infovis09--5290706
infovis12--229,infovis11--183
infovis12--189,infovis05--1532136
infovis12--189,infovis11--233
infovis12--189,infovis06--4015425
infovis12--189,infovis06--4015424
infovis12--189,infovis02--1173155
infovis12--189,infovis03--1249008
infovis12--189,infovis05--1532131
infovis12--193,infovis11--191
infovis12--193,infovis00--885087
infovis12--193,infovis11--183
infovis12--193,infovis10--180
infovis12--205,infovis98--729560
infovis12--205,infovis06--4015439
infovis12--205,infovis10--186
infovis12--205,infovis09--5290702
infovis12--205,infovis06--4015431
infovis12--205,infovis08--4658149
infovis12--212,infovis02--1173160
infovis12--212,infovis08--4658136
infovis12--212,infovis11--239
infovis12--212,infovis08--4658140
infovis12--212,infovis07--4376143
infovis12--212,infovis06--4015433
infovis12--212,infovis08--4658146
infovis12--212,infovis11--190
infovis12--212,infovis03--1249008
infovis12--215,infovis11--193
infovis12--215,infovis11--183
infovis12--215,infovis10--149
infovis12--252,infovis10--154
infovis12--252,infovis08--4658131
infovis12--252,infovis07--4376146
infovis12--252,infovis09--5290699
infovis12--256,infovis09--5290704
infovis12--256,infovis04--1382892
infovis12--256,infovis11--257
infovis12--256,infovis05--1532142
infovis12--256,infovis04--1382891
infovis12--262,infovis12--220
infovis12--262,infovis11--175
infovis12--262,infovis11--255
infovis12--262,infovis10--186
infovis12--262,infovis11--209
infovis12--262,infovis11--251
infovis12--265,infovis10--197
infovis12--265,infovis05--1532144
infovis12--285,infovis10--176
infovis12--285,infovis04--1382890
infovis12--285,infovis02--1173145
infovis12--285,infovis11--197
infovis12--285,infovis10--183
infovis12--192,infovis10--191
infovis12--192,infovis11--191
infovis12--192,infovis00--885095
infovis12--197,infovis11--175
infovis12--197,infovis08--4658138
infovis12--204,infovis10--206
infovis12--204,infovis98--729560
infovis12--204,infovis10--164
infovis12--204,infovis07--4376154
infovis12--204,infovis07--4376145
infovis12--204,infovis08--4658127
infovis12--204,infovis09--5290713
infovis12--204,infovis05--1532122
infovis12--204,infovis07--4376144
infovis12--207,infovis10--184
infovis12--207,infovis10--138
infovis12--208,infovis04--1382907
infovis12--208,infovis10--159
infovis12--208,infovis06--4015435
infovis12--208,infovis04--1382886
infovis12--208,infovis07--4376153
infovis12--208,infovis05--1532126
infovis12--208,infovis08--4658145
infovis12--208,infovis06--4015417
infovis12--208,infovis07--4376154
infovis12--208,infovis06--4015425
infovis12--208,infovis11--187
infovis12--208,infovis04--1382884
infovis12--208,infovis03--1249030
infovis12--214,infovis11--255
infovis12--214,infovis10--177
infovis12--214,infovis11--251
infovis12--220,infovis07--4376132
infovis12--220,infovis12--262
infovis12--221,infovis09--5290706
infovis12--221,infovis07--4376134
infovis12--221,infovis07--4376131
infovis12--226,infovis09--5290706
infovis12--226,infovis99--801869
infovis12--226,infovis03--1249030
infovis12--230,infovis10--161
infovis12--236,infovis09--5290700
infovis12--236,infovis05--1532130
infovis12--237,infovis11--201
infovis12--237,infovis08--4658123
infovis12--237,infovis07--4376150
infovis12--237,infovis02--1173157
infovis12--237,infovis07--4376154
infovis12--237,infovis11--223
infovis12--237,infovis07--4376145
infovis12--237,infovis08--4658124
infovis12--237,infovis09--5290697
infovis12--237,infovis07--4376144
infovis12--238,infovis06--4015416
infovis12--238,infovis06--4015436
infovis12--238,infovis10--154
infovis12--238,infovis08--4658140
infovis12--238,infovis11--233
infovis12--238,infovis06--4015425
infovis12--238,infovis05--1532150
infovis12--244,infovis08--4658128
infovis12--244,infovis11--175
infovis12--244,infovis04--1382897
infovis12--245,infovis09--5290700
infovis12--245,infovis08--4658147
infovis12--250,infovis05--1532128
infovis12--250,infovis10--154
infovis12--250,infovis09--5290712
infovis12--250,infovis06--4015425
infovis12--250,infovis97--636718
infovis12--251,infovis11--160
infovis12--251,infovis06--4015437
infovis12--253,infovis08--4658136
infovis12--253,infovis11--239
infovis12--253,infovis10--129
infovis12--253,infovis07--4376143
infovis12--253,infovis05--1532148
infovis12--253,infovis00--885098
infovis12--253,infovis10--162
infovis12--253,infovis08--4658150
infovis12--253,infovis10--193
infovis12--253,infovis11--259
infovis12--253,infovis10--194
infovis12--253,infovis09--5290708
infovis12--253,infovis99--801851
infovis12--253,infovis09--5290711
infovis12--253,infovis05--1532122
infovis12--253,infovis11--195
infovis12--255,infovis08--4658137
infovis12--255,infovis05--1532126
infovis12--255,infovis08--4658145
infovis12--255,infovis06--4015417
infovis12--255,infovis07--4376154
infovis12--255,infovis09--5290695
infovis12--255,infovis99--801869
infovis12--255,infovis09--5290690
infovis12--255,infovis12--213
infovis12--255,infovis03--1249030
infovis12--255,infovis04--1382904
infovis12--263,infovis11--185
infovis12--263,infovis97--636793
infovis12--263,infovis96--559229
infovis12--263,infovis10--179
infovis12--263,infovis07--4376130
infovis12--263,infovis07--4376131
infovis12--264,infovis10--191
infovis12--264,infovis02--1173144
infovis12--264,infovis10--175
infovis12--264,infovis10--194
infovis12--264,infovis00--885095
infovis12--264,infovis09--5290722
infovis12--264,infovis95--528686
infovis12--264,infovis05--1532131
infovis12--264,infovis08--4658149
infovis12--272,infovis07--4376146
infovis12--272,infovis08--4658128
infovis12--272,infovis09--5290695
infovis12--272,infovis97--636718
infovis12--272,infovis07--4376134
infovis12--279,infovis11--197
infovis12--288,infovis05--1532140
infovis12--288,infovis07--4376150
infovis12--291,infovis10--129
infovis12--291,infovis06--4015427
infovis12--291,infovis07--4376143
infovis12--291,infovis00--885098
infovis12--291,infovis06--4015425
infovis12--291,infovis08--4658146
infovis12--291,infovis09--5290722